Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF00304,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ279_R105_R108,Small nucleolar RNA Z279/snoR105/snoR108,Gene; snRNA; snoRNA; CD-box;
RF00305,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ248,Small nucleolar RNA Z248,Gene; snRNA; snoRNA; CD-box;
RF00306,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ178,Small nucleolar RNA Z178,Gene; snRNA; snoRNA; CD-box;
RF00307,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR98,Small nucleolar RNA snoR98,Gene; snRNA; snoRNA; HACA-box;
RF00309,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR60_Z15,Small nucleolar RNA snR60/Z15/Z230/Z193/J17,Gene; snRNA; snoRNA; CD-box;
RF00310,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ165,Small nucleolar RNA Z165,Gene; snRNA; snoRNA; CD-box;
RF00311,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ188,Small nucleolar RNA Z188,Gene; snRNA; snoRNA; CD-box;
RF00312,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ206,Small nucleolar RNA Z206,Gene; snRNA; snoRNA; CD-box;
RF00313,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ173,Small nucleolar RNA Z173,Gene; snRNA; snoRNA; CD-box;
RF00314,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ182,Small nucleolar RNA Z182,Gene; snRNA; snoRNA; CD-box;
RF00315,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoJ33,Small nucleolar RNA J33,Gene; snRNA; snoRNA; CD-box;
RF00316,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR43,Small nucleolar RNA R43,Gene; snRNA; snoRNA; CD-box;
RF00317,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ163,Small nucleolar RNA Z163/Z177 family,Gene; snRNA; snoRNA; CD-box;
RF00318,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ175,Small nucleolar RNA Z175,Gene; snRNA; snoRNA; CD-box;
RF00319,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA23,Small nucleolar RNA SNORA23,Gene; snRNA; snoRNA; HACA-box;
RF00320,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ185,Small nucleolar RNA Z185,Gene; snRNA; snoRNA; CD-box;
RF00321,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ247,Small nucleolar RNA Z247,Gene; snRNA; snoRNA; CD-box;
RF00322,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA31,Small nucleolar RNA SNORA31,Gene; snRNA; snoRNA; HACA-box;
RF00323,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR79,Small nucleolar RNA R79,Gene; snRNA; snoRNA; CD-box;
RF00324,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMBII-202,Small nucleolar RNA MBII-202,Gene; snRNA; snoRNA; CD-box;
RF00325,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD53_SNORD92,Small nucleolar RNA SNORD53/SNORD92,Gene; snRNA; snoRNA; CD-box;
RF00326,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ155,Small nucleolar RNA Z155,Gene; snRNA; snoRNA; CD-box;
RF00327,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ194,Small nucleolar RNA Z194,Gene; snRNA; snoRNA; CD-box;
RF00328,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ161_228,Small nucleolar RNA Z161/Z228,Gene; snRNA; snoRNA; CD-box;
RF00329,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ162,Small nucleolar RNA Z162,Gene; snRNA; snoRNA; CD-box;
RF00330,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ43,Small nucleolar RNA Z43,Gene; snRNA; snoRNA; CD-box;
RF00331,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ169,Small nucleolar RNA Z169,Gene; snRNA; snoRNA; CD-box;
RF00332,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ266,Small nucleolar RNA Z266,Gene; snRNA; snoRNA; CD-box;
RF00333,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ157,Small nucleolar RNA Z157/R69/R10,Gene; snRNA; snoRNA; CD-box;
RF00334,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA3,Small nucleolar RNA SNORA3/SNORA45 family,Gene; snRNA; snoRNA; HACA-box;
RF00335,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ13_snr52,Small nucleolar RNA Z13/snr52,Gene; snRNA; snoRNA; CD-box;
RF00336,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoJ26,Small nucleolar RNA J26,Gene; snRNA; snoRNA; CD-box;
RF00337,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ112,Small nucleolar RNA Z112,Gene; snRNA; snoRNA; CD-box;
RF00338,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR53,Small nucleolar RNA snR53,Gene; snRNA; snoRNA; CD-box;
RF00339,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR60,Small nucleolar RNA snoR60,Gene; snRNA; snoRNA; CD-box;
RF00340,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA36,Small nucleolar RNA SNORA36 family,Gene; snRNA; snoRNA; HACA-box;
RF00341,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ39,Small nucleolar RNA Z39,Gene; snRNA; snoRNA; CD-box;
RF00342,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ40,Small nucleolar RNA Z40,Gene; snRNA; snoRNA; CD-box;
RF00343,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ122,Small nucleolar RNA Z122,Gene; snRNA; snoRNA; CD-box;
RF00344,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ267,Small nucleolar RNA Z267,Gene; snRNA; snoRNA; CD-box;
RF00345,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR1,Small nucleolar RNA snoR1,Gene; snRNA; snoRNA; CD-box;
RF00348,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR9_plant,Small nucleolar RNA snoR9,Gene; snRNA; snoRNA; CD-box;
RF00349,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR11,Small nucleolar RNA R11/Z151,Gene; snRNA; snoRNA; CD-box;
RF00350,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ152,Small nucleolar RNA Z152/R70/R12/,Gene; snRNA; snoRNA; CD-box;
RF00351,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR20,Small nucleolar RNA R20,Gene; snRNA; snoRNA; CD-box;
RF00352,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR21,Small nucleolar RNA R21,Gene; snRNA; snoRNA; CD-box;
RF00353,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR31_Z110_Z27,Small nucleolar RNA snoR31/Z110/Z27,Gene; snRNA; snoRNA; CD-box;
RF00355,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR28,Small nucleolar RNA snoR28,Gene; snRNA; snoRNA; CD-box;
RF00356,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR32_R81,Small nucleolar RNA R32/R81/Z41,Gene; snRNA; snoRNA; CD-box;
RF00357,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoR44_J54,Small nucleolar RNA R44/J54/Z268 family,Gene; snRNA; snoRNA; CD-box;
RF00358,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ101,Small nucleolar RNA Z101,Gene; snRNA; snoRNA; CD-box;
RF00359,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ102_R77,Small nucleolar RNA Z102/R77,Gene; snRNA; snoRNA; CD-box;
RF00360,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ107_R87,Small nucleolar RNA Z107/R87,Gene; snRNA; snoRNA; CD-box;
RF00361,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ119,Small nucleolar RNA Z119,Gene; snRNA; snoRNA; CD-box;
RF00377,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU6-53,Small nucleolar RNA U6-53/MBII-28,Gene; snRNA; snoRNA; CD-box;
RF00381,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Antizyme_FSE,Antizyme RNA frameshifting stimulation element,Cis-reg; frameshift_element;
RF00387,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_FGF1,FGF-1 internal ribosome entry site (IRES),Cis-reg; IRES;
RF00392,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.52%), Bacteria (0.48%)",SNORA5,Small nucleolar RNA SNORA5,Gene; snRNA; snoRNA; HACA-box;
RF00393,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA8,Small nucleolar RNA SNORA8,Gene; snRNA; snoRNA; HACA-box;
RF00394,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA4,Small nucleolar RNA SNORA4,Gene; snRNA; snoRNA; HACA-box;
RF00396,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA13,Small nucleolar RNA SNORA13,Gene; snRNA; snoRNA; HACA-box;
RF00397,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.41%), Bacteria (0.59%)",SNORA14,Small nucleolar RNA SNORA14,Gene; snRNA; snoRNA; HACA-box;
RF00398,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA15,Small nucleolar RNA SNORA15,Gene; snRNA; snoRNA; HACA-box;
RF00399,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA24,Small nucleolar RNA SNORA24,Gene; snRNA; snoRNA; HACA-box;
RF00400,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA28,Small nucleolar RNA SNORA28,Gene; snRNA; snoRNA; HACA-box;
RF00401,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA20,Small nucleolar RNA SNORA20,Gene; snRNA; snoRNA; HACA-box;
RF00402,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA25,Small nucleolar RNA SNORA25,Gene; snRNA; snoRNA; HACA-box;
RF00403,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA41,Small nucleolar RNA SNORA41,Gene; snRNA; snoRNA; HACA-box;
RF00404,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA46,Small nucleolar RNA SNORA46,Gene; snRNA; snoRNA; HACA-box;
RF00405,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA44,Small nucleolar RNA SNORA44,Gene; snRNA; snoRNA; HACA-box;
RF00406,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA42,Small nucleolar RNA SNORA42/SNORA80 family,Gene; snRNA; snoRNA; HACA-box;
RF00407,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA50,Small nucleolar RNA SNORA50,Gene; snRNA; snoRNA; HACA-box;
RF00408,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA1,Small nucleolar RNA SNORA1,Gene; snRNA; snoRNA; HACA-box;
RF00409,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA7,Small nucleolar RNA SNORA7,Gene; snRNA; snoRNA; HACA-box;
RF00410,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA2,Small nucleolar RNA SNORA2/SNORA34 family,Gene; snRNA; snoRNA; HACA-box;
RF00411,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA9,Small nucleolar RNA SNORA9,Gene; snRNA; snoRNA; HACA-box;
RF00412,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA21,Small nucleolar RNA SNORA21,Gene; snRNA; snoRNA; HACA-box;
RF00413,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA19,Small nucleolar RNA SNORA19,Gene; snRNA; snoRNA; HACA-box;
RF00414,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA22,Small nucleolar RNA SNORA22,Gene; snRNA; snoRNA; HACA-box;
RF00415,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA30,Small nucleolar RNA SNORA30/SNORA37 family,Gene; snRNA; snoRNA; HACA-box;
RF00416,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA43,Small nucleolar RNA SNORA43,Gene; snRNA; snoRNA; HACA-box;
RF00417,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA56,Small nucleolar RNA SNORA56,Gene; snRNA; snoRNA; HACA-box;
RF00418,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA58,Small nucleolar RNA SNORA58,Gene; snRNA; snoRNA; HACA-box;
RF00419,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA52,Small nucleolar RNA SNORA52,Gene; snRNA; snoRNA; HACA-box;
RF00420,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA61,Small nucleolar RNA SNORA61,Gene; snRNA; snoRNA; HACA-box;
RF00421,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA32,Small nucleolar RNA SNORA32,Gene; snRNA; snoRNA; HACA-box;
RF00422,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA24,Small Cajal body specific RNA 24,Gene; snRNA; snoRNA; scaRNA;
RF00423,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA4,Small Cajal body specific RNA 4,Gene; snRNA; snoRNA; scaRNA;
RF00424,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA16,Small Cajal body specific RNA 16,Gene; snRNA; snoRNA; scaRNA;
RF00425,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA18,Small nucleolar RNA SNORA18,Gene; snRNA; snoRNA; HACA-box;
RF00426,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA15,Small Cajal body specific RNA 15,Gene; snRNA; snoRNA; scaRNA;
RF00427,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA23,Small Cajal body specific RNA 23,Gene; snRNA; snoRNA; scaRNA;
RF00428,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA38,Small nucleolar RNA SNORA38,Gene; snRNA; snoRNA; HACA-box;
RF00429,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA29,Small nucleolar RNA SNORA29,Gene; snRNA; snoRNA; HACA-box;
RF00430,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA54,Small nucleolar RNA SNORA54,Gene; snRNA; snoRNA; HACA-box;
RF00431,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA55,Small nucleolar RNA SNORA55,Gene; snRNA; snoRNA; HACA-box;
RF00432,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA51,Small nucleolar RNA SNORA51,Gene; snRNA; snoRNA; HACA-box;
RF00433,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Hsp90_CRE,Hsp90 cis-regulatory element,Cis-reg; thermoregulator;
RF00436,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),UnaL2,UnaL2 LINE 3' element,Cis-reg;
RF00437,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),HLE,Hairy RNA localisation element (HLE),Cis-reg;
RF00438,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA33,Small nucleolar RNA SNORA33,Gene; snRNA; snoRNA; HACA-box;
RF00439,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD87,Small nucleolar RNA SNORD87,Gene; snRNA; snoRNA; CD-box;
RF00440,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORD37,Small nucleolar RNA SNORD37,Gene; snRNA; snoRNA; CD-box;
RF00441,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoZ242,Small nucleolar RNA Z242,Gene; snRNA; snoRNA; CD-box;
RF00443,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA27,Small nucleolar RNA SNORA27,Gene; snRNA; snoRNA; HACA-box;
RF00445,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-399,mir-399 microRNA precursor family,Gene; miRNA;
RF00446,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-133,mir-133 microRNA precursor family,Gene; miRNA;
RF00447,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_Kv1_4,Voltage-gated potassium-channel Kv1.4 IRES,Cis-reg; IRES;
RF00449,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_HIF1,HIF-1 alpha IRES,Cis-reg; IRES;
RF00451,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-395,mir-395 microRNA precursor family,Gene; miRNA;
RF00452,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-172,mir-172 microRNA precursor family,Gene; miRNA;
RF00454,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),p27_CRE,p27 cis-regulatory element,Cis-reg;
RF00455,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-15,mir-15 microRNA precursor family,Gene; miRNA;
RF00456,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.65%), Bacteria (0.35%)",mir-34,mir-34 microRNA precursor family,Gene; miRNA;
RF00457,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_mnt,Mnt IRES,Cis-reg; IRES;
RF00459,Mixed/Eukaryota,"Eukaryota (55.56%), Viruses (44.44%)","Eukaryota (99.2%), Viruses (0.8%)",MPMV_package,Mason-Pfizer monkey virus packaging signal,Cis-reg;
RF00460,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),U1A_PIE,U1A polyadenylation inhibition element (PIE),Cis-reg;
RF00461,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_VEGF_A,Vascular endothelial growth factor (VEGF) IRES A,Cis-reg; IRES;
RF00462,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_APC,APC internal ribosome entry site (IRES),Cis-reg; IRES;
RF00463,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),ApoB_5_CRE,Apolipoprotein B (apoB) 5' UTR cis-regulatory element,Cis-reg;
RF00464,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-92,mir-92 microRNA precursor family,Gene; miRNA;
RF00471,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR48,Small nucleolar RNA snR48,Gene; snRNA; snoRNA; CD-box;
RF00472,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR55,Small nucleolar RNA snR55/Z10,Gene; snRNA; snoRNA; CD-box;
RF00473,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR54,Small nucleolar RNA snR54,Gene; snRNA; snoRNA; CD-box;
RF00474,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR57,Small nucleolar RNA snR57,Gene; snRNA; snoRNA; CD-box;
RF00475,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR69,Small nucleolar RNA snR69,Gene; snRNA; snoRNA; CD-box;
RF00476,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR61,Small nucleolar RNA snR61/Z1/Z11,Gene; snRNA; snoRNA; CD-box;
RF00477,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR66,Small nucleolar RNA snR66,Gene; snRNA; snoRNA; CD-box;
RF00478,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA6,Small Cajal body specific RNA 6,Gene; snRNA; snoRNA; scaRNA;
RF00479,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR71,Small nucleolar RNA snR71,Gene; snRNA; snoRNA; CD-box;
RF00482,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoF1_F2,Small nucleolar RNA F1/F2/snoR5a,Gene; snRNA; snoRNA; HACA-box;
RF00483,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_IGF2,Insulin-like growth factor II IRES,Cis-reg; IRES;
RF00484,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_Cx32,Connexin-32 internal ribosome entry site (IRES),Cis-reg; IRES;
RF00485,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.97%), Bacteria (0.03%)",K_chan_RES,Potassium channel RNA editing signal,Cis-reg;
RF00486,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-129,mir-129 microRNA precursor family,Gene; miRNA;
RF00487,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_Cx43,Connexin-43 internal ribosome entry site (IRES),Cis-reg; IRES;
RF00488,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),U1_yeast,Yeast U1 spliceosomal RNA,Gene; snRNA; splicing;
RF00492,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA17,small Cajal body-specific RNA 17,Gene; snRNA; snoRNA; scaRNA;
RF00493,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU2-30,Small nucleolar RNA U2-30,Gene; snRNA; snoRNA; CD-box;
RF00494,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoU2_19,Small nucleolar RNA U2-19,Gene; snRNA; snoRNA; CD-box;
RF00495,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_Hsp70,Heat shock protein 70 (Hsp70) internal ribosome entry site (IRES),Cis-reg; IRES;
RF00509,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snosnR64,Small nucleolar RNA snR64,Gene; snRNA; snoRNA; CD-box;
RF00523,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.19%), Bacteria (0.81%)",Prion_pknot,Prion pseudoknot,Cis-reg;
RF00524,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.94%), Viruses (0.06%)",R2_retro_el,R2 RNA element,Cis-reg;
RF00526,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-U3344,Small nucleolar RNA Me28S-U3344,Gene; snRNA; snoRNA; CD-box;
RF00527,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-G3255,Small nucleolar RNA Me28S-Gm3255,Gene; snRNA; snoRNA; CD-box;
RF00528,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Gm1083,Small nucleolar RNA Me28S-Gm1083,Gene; snRNA; snoRNA; CD-box;
RF00529,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Am2589,Small nucleolar RNA Me28S-Am2589,Gene; snRNA; snoRNA; CD-box;
RF00530,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Cm2645,Small nucleolar RNA Me28S-Cm2645,Gene; snRNA; snoRNA; CD-box;
RF00531,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Gm3113,Small nucleolar RNA Me28S-Gm3113,Gene; snRNA; snoRNA; CD-box;
RF00532,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe18S-Um1356,Small nucleolar RNA Me18S-Um1356,Gene; snRNA; snoRNA; CD-box;
RF00533,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe18S-Gm1358,Small nucleolar RNA Me18S-Gm1358,Gene; snRNA; snoRNA; CD-box;
RF00535,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Am982,Small nucleolar RNA Me28S-Am982,Gene; snRNA; snoRNA; CD-box;
RF00536,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Cm3227,Small nucleolar RNA Me28S-Cm3227,Gene; snRNA; snoRNA; CD-box;
RF00537,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Am2634,Small nucleolar RNA Me28S-Am2634,Gene; snRNA; snoRNA; CD-box;
RF00538,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoCD11,Small nucleolar RNA CD11,Gene; snRNA; snoRNA; CD-box;
RF00539,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snoMe28S-Cm788,Small nucleolar RNA Me28S-Cm788,Gene; snRNA; snoRNA; CD-box;
RF00540,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi18S-1854,Small nucleolar RNA psi18S-1854,Gene; snRNA; snoRNA; HACA-box;
RF00541,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi28S-2876,Small nucleolar RNA psi28S-2876,Gene; snRNA; snoRNA; HACA-box;
RF00542,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi28S-1192,Small nucleolar RNA psi28S-1192,Gene; snRNA; snoRNA; HACA-box;
RF00543,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi18S-1377,Small nucleolar RNA psi18S-1377,Gene; snRNA; snoRNA; HACA-box;
RF00544,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi28S-3327,Small nucleolar RNA psi28S-3327,Gene; snRNA; snoRNA; HACA-box;
RF00545,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi18S-841,Small nucleolar RNA psi18S-841/snoR66,Gene; snRNA; snoRNA; HACA-box;
RF00546,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),snopsi28S-3316,Small nucleolar RNA psi28S-3316,Gene; snRNA; snoRNA; HACA-box;
RF00547,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_TrkB,TrkB IRES,Cis-reg; IRES;
RF00548,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),U11,U11 spliceosomal RNA,Gene; snRNA; splicing;
RF00549,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),IRES_c-sis,c-sis internal ribosome entry site (IRES),Cis-reg; IRES;
RF00551,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),bicoid_3,Bicoid 3'-UTR regulatory element,Cis-reg;
RF00553,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA1,Small Cajal body specific RNA 1,Gene; snRNA; snoRNA; scaRNA;
RF00554,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA48,Small nucleolar RNA SNORA48,Gene; snRNA; snoRNA; HACA-box;
RF00560,Eukaryota,Eukaryota (100.0%),"Eukaryota (99.77%), Bacteria (0.23%)",SNORA17,Small nucleolar RNA SNORA17,Gene; snRNA; snoRNA; HACA-box;
RF00561,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA40,Small nucleolar RNA SNORA40,Gene; snRNA; snoRNA; HACA-box;
RF00562,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA49,Small nucleolar RNA SNORA49,Gene; snRNA; snoRNA; HACA-box;
RF00563,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SNORA53,Small nucleolar RNA SNORA53,Gene; snRNA; snoRNA; HACA-box;
RF00564,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),SCARNA11,Small Cajal body specific RNA 11,Gene; snRNA; snoRNA; scaRNA;
